Id,source,latitude,longitude,region,country,admin1,localityName,localityQuality,observationDate,reportingDate,status,disease,serotypes,speciesDescription,sumAtRisk,sumCases,sumDeaths,sumDestroyed,sumSlaughtered,humansGenderDesc,humansAge,humansAffected,humansDeaths
230165,OIE,48.340439,23.88209,Europe,Ukraine,Zakarpats'ka,Hunting ground ""Yanovets"",Exact,20/07/2017,25/07/2017,Confirmed,African swine fever,,"wild, wild boar",,1,1,,,,,,
229612,OIE,49.2377,17.7013,Europe,Czech Republic,Jihomoravsky,Hvozdná,Exact,20/07/2017,25/07/2017,Confirmed,African swine fever,,"wild, wild boar",,1,1,,,,0,,
229611,OIE,49.2377,17.7004,Europe,Czech Republic,Jihomoravsky,Hvozdná,Exact,20/07/2017,25/07/2017,Confirmed,African swine fever,,"wild, wild boar",,1,1,,,,0,,
229610,OIE,49.2346,17.7022,Europe,Czech Republic,Jihomoravsky,Klecuvka ,Exact,20/07/2017,25/07/2017,Confirmed,African swine fever,,"wild, wild boar",,1,1,,,,0,,
229609,OIE,49.2355,17.7008,Europe,Czech Republic,Jihomoravsky,Lužkovice ,Exact,20/07/2017,25/07/2017,Confirmed,African swine fever,,"wild, wild boar",,1,1,,,,0,,
229608,OIE,49.2355,17.7017,Europe,Czech Republic,Jihomoravsky,Lužkovice ,Exact,20/07/2017,25/07/2017,Confirmed,African swine fever,,"wild, wild boar",,1,1,,,,0,,
229607,OIE,49.2364,17.6999,Europe,Czech Republic,Jihomoravsky,Príluky ,Exact,20/07/2017,25/07/2017,Confirmed,African swine fever,,"wild, wild boar",,1,1,,,,0,,
229606,OIE,49.2364,17.6995,Europe,Czech Republic,Jihomoravsky,Príluky ,Exact,20/07/2017,25/07/2017,Confirmed,African swine fever,,"wild, wild boar",,1,1,,,,,,
229604,OIE,48.340439,23.88209,Europe,Ukraine,Zakarpats'ka,Hunting ground""Yanovets"",Exact,20/07/2017,25/07/2017,Confirmed,African swine fever,,"wild, wild boar",,1,1,,,,,,
229482,OIE,-26.7,27.7,Africa,South Africa,Gauteng,HPAI_H5N8_2017_008,Exact,20/07/2017,24/07/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, goose",25,11,9,0,0,,,,
230248,OIE,50.176,45.132,Europe,Russian Federation,Volgogradskaya Oblast,Avilovsky,Exact,19/07/2017,01/08/2017,Confirmed,African swine fever,,"domestic, swine",61,5,5,56,0,,,,
230247,OIE,55.7569,38.822,Europe,Russian Federation,Moskovskaya Oblast,Gubino,Exact,19/07/2017,01/08/2017,Confirmed,African swine fever,,"domestic, swine",9,1,1,,,,,,
230168,OIE,42.225201,21.468777,Europe,The former Yugoslav Republic of Macedonia,Skopje,Brest,Exact,19/07/2017,27/07/2017,Confirmed,Equine infectious anaemia,,"domestic, horse",9,2,0,2,0,,,,
229640,OIE,51.957504,23.065422,Europe,Poland,Lubeiskie,Mlyniec ,Exact,19/07/2017,26/07/2017,Confirmed,African swine fever,,"wild, wild boar",,1,1,,,,0,,
229415,OIE,55.3517,73.029,Europe,Russian Federation,Omskaya Oblast,Novoarkhangelka ,Exact,19/07/2017,24/07/2017,Confirmed,African swine fever,,"domestic, swine",14,3,3,11,,,0,,
229408,OIE,51.93252,22.778002,Europe,Poland,Lubeiskie,Bereza,Exact,19/07/2017,24/07/2017,Confirmed,African swine fever,,"domestic, swine",2,1,1,1,,,0,,
229407,OIE,52.351309,22.774862,Europe,Poland,Mazowieckie,Mezenin-Kolonia ,Exact,19/07/2017,24/07/2017,Confirmed,African swine fever,,"domestic, swine",17,1,1,16,,,0,,
229406,OIE,51.887256,22.664003,Europe,Poland,Lubeiskie,Kakolewnica ,Exact,19/07/2017,24/07/2017,Confirmed,African swine fever,,"domestic, swine",27,8,1,26,,,0,,
229400,OIE,45.294189,10.520736,Europe,Italy,Lombardia,Castel Goffredo,Exact,19/07/2017,21/07/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",3,3,3,0,0,,0,,
229399,OIE,45.096065,10.959743,Europe,Italy,Lombardia,Roncoferraro,Exact,19/07/2017,21/07/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, turkey",20560,18871,1689,,,,,,
229385,OIE,49.699574,32.689397,Europe,Ukraine,Poltavs'ka,Chutivka,Unknown,19/07/2017,21/07/2017,Confirmed,African swine fever,,"domestic, swine",12,1,1,11,0,,,,
229384,OIE,49.261684,30.090398,Europe,Ukraine,Cherkas'ka," Zhaskiv ",Exact,19/07/2017,21/07/2017,Confirmed,African swine fever,,"domestic, swine",,1,1,,,,,,
230263,OIE,51.39945,56.71282,Europe,Russian Federation,Orenburgskaya Oblast,Verkhneozernoe,Exact,18/07/2017,01/08/2017,Confirmed,Lumpy skin disease,,"domestic, cattle",198,1,,,,,,,
230246,OIE,58.1657,28.19017,Europe,Russian Federation,Pskovskaya Oblast,Seredka,Exact,18/07/2017,01/08/2017,Confirmed,African swine fever,,"domestic, swine",214,27,19,10,0,,,,
230192,OIE,8.141183,-72.3814,Americas,Colombia,Norte De Santander,La Fortaleza,Exact,18/07/2017,28/07/2017,Confirmed,Foot and mouth disease,O,"domestic, cattle",81,1,0,81,0,,,,
229641,OIE,51.652633,23.466614,Europe,Poland,Lubeiskie,Lack,Exact,18/07/2017,26/07/2017,Confirmed,African swine fever,,"wild, wild boar",,1,1,,,,0,,
229638,OIE,51.993251,23.201506,Europe,Poland,Lubeiskie,Dokudow Drugi ,Exact,18/07/2017,26/07/2017,Confirmed,African swine fever,,"wild, wild boar",,2,2,,,,0,,
229637,OIE,51.927611,23.419401,Europe,Poland,Lubeiskie,Poloski,Exact,18/07/2017,26/07/2017,Confirmed,African swine fever,,"wild, wild boar",,1,1,,,,0,,
229412,OIE,56.1635,38.546,Europe,Russian Federation,Vladimirskaya Oblast,Krutets,Exact,18/07/2017,24/07/2017,Confirmed,African swine fever,,"domestic, swine",2,1,1,,,,0,,
229405,OIE,52.084867,23.069644,Europe,Poland,Lubeiskie,Terebela ,Exact,18/07/2017,24/07/2017,Confirmed,African swine fever,,"domestic, swine",30,2,1,29,,,0,,
229404,OIE,51.912806,22.73975,Europe,Poland,Lubeiskie,Kakolewnica ,Exact,18/07/2017,24/07/2017,Confirmed,African swine fever,,"domestic, swine",16,5,3,13,,,,,
230262,OIE,51.273,46.875,Europe,Russian Federation,Saratovskaya Oblast,Nalivnaya,Exact,17/07/2017,01/08/2017,Confirmed,Lumpy skin disease,,"domestic, cattle",3,1,,,,,,,
230245,OIE,56.12,41.08,Europe,Russian Federation,Vladimirskaya Oblast,Sudogodskoe,Exact,17/07/2017,01/08/2017,Confirmed,African swine fever,,"wild, wild boar",,1,,,,,,,
229636,OIE,51.974001,23.058249,Europe,Poland,Lubeiskie,Mlyniec,Exact,17/07/2017,26/07/2017,Confirmed,African swine fever,,"wild, wild boar",,1,1,,,,0,,
229411,OIE,48.47297,44.795145,Europe,Russian Federation,Volgogradskaya Oblast,Svetly Yar,Exact,17/07/2017,24/07/2017,Confirmed,African swine fever,,"domestic, swine",2,2,1,,,,0,,
229344,OIE,51.920972,22.749528,Europe,Poland,Lubeiskie,Wygnanka ,Exact,17/07/2017,19/07/2017,Confirmed,African swine fever,,"domestic, swine",32,10,4,28,,,0,,
229337,OIE,49.2391,17.6922,Europe,Czech Republic,Jihomoravsky,Luzkovice,Exact,17/07/2017,18/07/2017,Confirmed,African swine fever,,"wild, wild boar",,1,1,,,,,,
229336,OIE,49.2382,17.694,Europe,Czech Republic,Jihomoravsky,Klecuvka,Exact,17/07/2017,18/07/2017,Confirmed,African swine fever,,"wild, wild boar",,1,1,,,,,,
229335,OIE,49.2387,17.6936,Europe,Czech Republic,Jihomoravsky,Klecuvka,Exact,17/07/2017,18/07/2017,Confirmed,African swine fever,,"wild, wild boar",,1,1,,,,,,
229334,OIE,49.2387,17.6936,Europe,Czech Republic,Jihomoravsky,Klecuvka,Exact,17/07/2017,18/07/2017,Confirmed,African swine fever,,"wild, wild boar",,1,1,,,,,,
229333,OIE,49.2382,17.6922,Europe,Czech Republic,Jihomoravsky,Klecuvka,Exact,17/07/2017,18/07/2017,Confirmed,African swine fever,,"wild, wild boar",,1,1,,,,,,
229332,OIE,49.2386,17.6922,Europe,Czech Republic,Jihomoravsky,Klecuvka,Exact,17/07/2017,18/07/2017,Confirmed,African swine fever,,"wild, wild boar",,1,1,,,,,,
229331,OIE,49.2387,17.6927,Europe,Czech Republic,Jihomoravsky,Luzkovice,Exact,17/07/2017,18/07/2017,Confirmed,African swine fever,,"wild, wild boar",,1,1,,,,,,
229330,OIE,49.2387,17.6927,Europe,Czech Republic,Jihomoravsky,Luzkovice,Exact,17/07/2017,18/07/2017,Confirmed,African swine fever,,"wild, wild boar",,1,1,,,,,,
229329,OIE,49.2387,17.694,Europe,Czech Republic,Jihomoravsky,Luzkovice,Exact,17/07/2017,18/07/2017,Confirmed,African swine fever,,"wild, wild boar",,1,1,,,,,,
229328,OIE,49.2391,17.694,Europe,Czech Republic,Jihomoravsky,Luzkovice,Exact,17/07/2017,18/07/2017,Confirmed,African swine fever,,"wild, wild boar",,1,1,,,,,,
229327,OIE,49.24,17.6936,Europe,Czech Republic,Jihomoravsky,Hvodzna,Exact,17/07/2017,18/07/2017,Confirmed,African swine fever,,"wild, wild boar",,1,1,,,,,,
230244,OIE,51.68989,46.7251,Europe,Russian Federation,Saratovskaya Oblast,Privolzhskoe,Exact,16/07/2017,01/08/2017,Confirmed,African swine fever,,"domestic, swine",58,3,1,,,,,,
230146,OIE,14.077525,98.196364,Asia,Myanmar,Taninthayi,We kyun htein thit,Exact,16/07/2017,25/07/2017,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",25555,5440,5440,20115,0,,0,,
229478,OIE,51.25119,48.79639,Europe,Russian Federation,Saratovskaya Oblast,Petropavlovka,Exact,16/07/2017,24/07/2017,Confirmed,Lumpy skin disease,,"domestic, cattle",3,1,0,0,0,,,,
229466,OIE,-18.8,14.4,Africa,Namibia,Omusati,otjetjekua,Exact,16/07/2017,22/07/2017,Confirmed,Lumpy skin disease,,"domestic, cattle",,8,0,0,0,,,,
229410,OIE,48.643,44.703,Europe,Russian Federation,Volgogradskaya Oblast,Zakutsky,Exact,16/07/2017,24/07/2017,Confirmed,African swine fever,,"domestic, swine",139,2,2,,,,0,,
230243,OIE,51.80607,46.99063,Europe,Russian Federation,Saratovskaya Oblast,Sosnovka,Exact,15/07/2017,01/08/2017,Confirmed,African swine fever,,"domestic, swine",3,1,,,,,,,
229635,OIE,53.557306,22.534944,Europe,Poland,Podlaskie,Podlasek,Exact,15/07/2017,26/07/2017,Confirmed,African swine fever,,"wild, wild boar",,1,1,,,,0,,
229370,OIE,1.133392,110.616631,Asia,Malaysia,Sarawak,Rasau,Exact,15/07/2017,18/07/2017,Confirmed,Rabies,,"domestic, cat, domestic, dog",268,3,0,3,0,,0,,
229369,OIE,4.83809,100.63008,Asia,Malaysia,Perak," Kampung Kuala Sepetang ",Exact,15/07/2017,18/07/2017,Confirmed,Rabies,,"domestic, cat, domestic, dog",210,1,0,1,0,,0,,
229326,OIE,49.2396,17.6909,Europe,Czech Republic,Jihomoravsky,Luzkovice,Exact,15/07/2017,18/07/2017,Confirmed,African swine fever,,"wild, wild boar",,1,1,,,,,,
229325,OIE,49.2396,17.694,Europe,Czech Republic,Jihomoravsky,Luzkovice,Exact,15/07/2017,18/07/2017,Confirmed,African swine fever,,"wild, wild boar",,1,1,,,,,,
229324,OIE,49.2386,17.695,Europe,Czech Republic,Jihomoravsky,Luzkovice,Exact,15/07/2017,18/07/2017,Confirmed,African swine fever,,"wild, wild boar",,1,1,,,,,,
229323,OIE,49.2391,17.6936,Europe,Czech Republic,Jihomoravsky,Luzkovice,Exact,15/07/2017,18/07/2017,Confirmed,African swine fever,,"wild, wild boar",,1,1,,,,,,
229322,OIE,49.2382,17.6945,Europe,Czech Republic,Jihomoravsky,Luzkovice,Exact,15/07/2017,18/07/2017,Confirmed,African swine fever,,"wild, wild boar",,1,1,,,,,,
229321,OIE,49.2396,17.6922,Europe,Czech Republic,Jihomoravsky,Luzkovice,Exact,15/07/2017,18/07/2017,Confirmed,African swine fever,,"wild, wild boar",,1,1,,,,,,
229320,OIE,49.2391,17.6927,Europe,Czech Republic,Jihomoravsky,Luzkovice,Exact,15/07/2017,18/07/2017,Confirmed,African swine fever,,"wild, wild boar",,1,1,,,,,,
229319,OIE,49.2387,17.694,Europe,Czech Republic,Jihomoravsky,Luzkovice,Exact,15/07/2017,18/07/2017,Confirmed,African swine fever,,"wild, wild boar",,1,1,,,,,,
229280,OIE,51.057016,32.322494,Europe,Ukraine,Chernihivs'ka,Ombyst,Exact,15/07/2017,18/07/2017,Confirmed,African swine fever,,"domestic, swine",1,1,1,,,,,,
229634,OIE,52.00375,23.064878,Europe,Poland,Lubeiskie,Helenow,Exact,14/07/2017,26/07/2017,Confirmed,African swine fever,,"wild, wild boar",,1,1,,,,0,,
229477,OIE,50.7759,48.20327,Europe,Russian Federation,Saratovskaya Oblast,Talovka,Exact,14/07/2017,24/07/2017,Confirmed,Lumpy skin disease,,"domestic, cattle",16,1,0,0,0,,,,
229476,OIE,50.66697,48.57067,Europe,Russian Federation,Saratovskaya Oblast,Dyursky,Exact,14/07/2017,24/07/2017,Confirmed,Lumpy skin disease,,"domestic, cattle",9,1,0,0,0,,,,
229475,OIE,50.47634,47.62022,Europe,Russian Federation,Saratovskaya Oblast,Malyj Uzen,Exact,14/07/2017,24/07/2017,Confirmed,Lumpy skin disease,,"domestic, cattle",4,1,0,0,0,,,,
229414,OIE,54.65829,73.87757,Europe,Russian Federation,Omskaya Oblast,Achair ,Exact,14/07/2017,24/07/2017,Confirmed,African swine fever,,"domestic, swine",42,1,1,41,,,0,,
229398,OIE,51.998402,23.329635,Europe,Poland,Lubeiskie,Chotylow ,Exact,14/07/2017,24/07/2017,Confirmed,African swine fever,,"wild, wild boar",,1,1,,,,0,,
229397,OIE,52.3525,22.934444,Europe,Poland,Mazowieckie,Nowe Mierzwice ,Exact,14/07/2017,24/07/2017,Confirmed,African swine fever,,"wild, wild boar",,3,3,,,,0,,
229368,OIE,0.983224,110.600059,Asia,Malaysia,Sarawak,Mentong Silaga,Exact,14/07/2017,18/07/2017,Confirmed,Rabies,,"domestic, cat, domestic, dog",15,1,0,1,0,,0,,
229367,OIE,1.035097,110.685522,Asia,Malaysia,Sarawak,Engkabang,Exact,14/07/2017,18/07/2017,Confirmed,Rabies,,"domestic, cat, domestic, dog",156,2,0,2,0,,0,,
229366,OIE,1.005979,110.599145,Asia,Malaysia,Sarawak,Mentong Berawan,Exact,14/07/2017,18/07/2017,Confirmed,Rabies,,"domestic, cat, domestic, dog",63,2,0,3,0,,0,,
229365,OIE,1.16639,110.599974,Asia,Malaysia,Sarawak,Ampungan,Exact,14/07/2017,18/07/2017,Confirmed,Rabies,,"domestic, cat, domestic, dog",220,10,0,16,0,,0,,
229364,OIE,1.024994,110.658418,Asia,Malaysia,Sarawak,Sumpas,Exact,14/07/2017,18/07/2017,Confirmed,Rabies,,"domestic, cat, domestic, dog",106,1,0,2,0,,0,,
229357,OIE,8.057845,-72.479478,Americas,Colombia,Norte De Santander,"El Rosal, Lasno Seco",Centroid Admin2,14/07/2017,19/07/2017,Confirmed,Foot and mouth disease,O,"domestic, cattle",36,2,0,0,,,0,,
229342,OIE,49.7995,35.7711,Europe,Ukraine,Kharkivs'ka,Fedorivka ,Exact,14/07/2017,18/07/2017,Confirmed,African swine fever,,"domestic, swine",8,1,1,,,,0,,
229277,National authorities,23.602371,104.870416,Asia,China,Yunnan Sheng,Wenshan Zhuang and Miao,Centroid Admin2,,14/07/2017,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,Male,54,1,
230185,OIE,22.807541,120.307975,Asia,Taiwan (Province of China),Taiwan Sheng,Gangshan District,Exact,13/07/2017,31/07/2017,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, chicken",1096,153,153,943,0,,,,
229481,OIE,-25.8,28.1,Africa,South Africa,Gauteng,HPAI_H5N8_2017_007,Exact,13/07/2017,24/07/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"wild,egyptian goose (alopochen aegyptiacus))",,1,0,,,,,,
229396,OIE,52.019884,23.363792,Europe,Poland,Lubeiskie,Chotylow,Exact,13/07/2017,24/07/2017,Confirmed,African swine fever,,"wild, wild boar",,2,2,,,,0,,
229395,OIE,52.013481,23.364455,Europe,Poland,Lubeiskie,Chotylow,Exact,13/07/2017,24/07/2017,Confirmed,African swine fever,,"wild, wild boar",,1,1,,,,0,,
229394,OIE,52.016625,23.34463,Europe,Poland,Lubeiskie,Kloda Duza,Exact,13/07/2017,24/07/2017,Confirmed,African swine fever,,"wild, wild boar",,1,1,,,,0,,
229393,OIE,52.032557,23.497743,Europe,Poland,Lubeiskie,Wolka Dobrynska ,Exact,13/07/2017,24/07/2017,Confirmed,African swine fever,,"wild, wild boar",,1,1,,,,0,,
229392,OIE,51.629439,23.515289,Europe,Poland,Lubeiskie,Stawki-Kolonia,Exact,13/07/2017,24/07/2017,Confirmed,African swine fever,,"wild, wild boar",,1,1,,,,0,,
229391,OIE,51.477403,23.510994,Europe,Poland,Lubeiskie,Lesnictwo Adamki ,Exact,13/07/2017,24/07/2017,Confirmed,African swine fever,,"wild, wild boar",,1,1,,,,0,,
229351,OIE,23.72469,120.253493,Asia,Taiwan (Province of China),Taiwan Sheng,Dongshi Township,Exact,13/07/2017,17/07/2017,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, chicken",12000,788,788,11212,,,0,,
229318,OIE,49.2396,17.6931,Europe,Czech Republic,Jihomoravsky,Hvodzna,Exact,13/07/2017,18/07/2017,Confirmed,African swine fever,,"wild, wild boar",,1,1,,,,,,
229317,OIE,49.2381,17.6941,Europe,Czech Republic,Jihomoravsky,Luzkovice,Exact,13/07/2017,18/07/2017,Confirmed,African swine fever,,"wild, wild boar",,1,1,,,,,,
229312,OIE,56.0525,42.2393,Europe,Russian Federation,Vladimirskaya Oblast,Phedorkovo ,Exact,13/07/2017,14/07/2017,Confirmed,African swine fever,,"domestic, swine",40,5,5,,,,,,
229311,OIE,55.94185,41.08125,Europe,Russian Federation,Vladimirskaya Oblast,Likino,Exact,13/07/2017,14/07/2017,Confirmed,African swine fever,,"domestic, swine",87,1,1,,,,,,
229310,OIE,55.813137,37.07843,Europe,Russian Federation,Moskovskaya Oblast,Pavlovskaya Sloboda ,Exact,13/07/2017,14/07/2017,Confirmed,African swine fever,,"domestic, swine",16,1,1,,,,,,
229279,OIE,40.130578,-5.322448,Europe,Spain,Castilla y León,"AVILA, CANDELEDA",Exact,13/07/2017,18/07/2017,Confirmed,Equine infectious anaemia,,"domestic, horse",32,2,0,2,,,,,
229485,National authorities,32.39,118.8249,Asia,China,Jiangsu Sheng,Nanjing,Unknown,12/07/2017,21/07/2017,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,Female,62,1,
229390,OIE,51.859309,22.833472,Europe,Poland,Lubeiskie,Wolka Lozecka ,Exact,12/07/2017,24/07/2017,Confirmed,African swine fever,,"wild, wild boar",,1,1,,,,0,,
229389,OIE,52.037595,23.385987,Europe,Poland,Lubeiskie,Zalesie-Kolonia ,Exact,12/07/2017,24/07/2017,Confirmed,African swine fever,,"wild, wild boar",,1,1,,,,0,,
229388,OIE,52.006611,23.405045,Europe,Poland,Lubeiskie,Dobrynka ,Exact,12/07/2017,24/07/2017,Confirmed,African swine fever,,"wild, wild boar",,1,1,,,,0,,
229363,OIE,1.149975,110.6458333,Asia,Malaysia,Sarawak,Remun,Exact,12/07/2017,18/07/2017,Confirmed,Rabies,,"domestic, cat, domestic, dog",305,2,0,10,0,,0,,
229338,National authorities,55.122351,24.304468,Europe,Lithuania,Kauno,"Šilų village, UAB Birch complex pig farm ",Centroid Admin2,,12/07/2017,Confirmed,African swine fever,,"domestic, swine",23464,,,,,,0,,
229273,OIE,48.525568,23.43751,Europe,Ukraine,Zakarpats'ka,Hunting ground Gorb ,Exact,12/07/2017,17/07/2017,Confirmed,African swine fever,,"wild, wild boar",,1,1,,,,,,
229272,OIE,-17.81,24.06,Africa,Namibia,Caprivi,Musele Island-Kasika Crushpen,Unknown,12/07/2017,17/07/2017,Confirmed,Foot and mouth disease,Not Specified,"domestic, cattle",400,9,0,0,0,,,,
230134,OIE,13.3469,13.6076,Africa,Nigeria,Borno,Minjibir,Exact,11/07/2017,24/07/2017,Confirmed,Rift Valley fever,,"domestic, cattle",305,,,,,,0,,
230133,OIE,13.3469,13.6076,Africa,Nigeria,Borno,Gamboron Ngala,Exact,11/07/2017,24/07/2017,Confirmed,Rift Valley fever,,"domestic, cattle",64,,,,,,0,,
230132,OIE,9.0979,12.697,Africa,Nigeria,Adamawa,Mubi,Exact,11/07/2017,24/07/2017,Confirmed,Rift Valley fever,,"domestic, cattle",11,,,,,,0,,
230131,OIE,13.5446,4.3538,Africa,Nigeria,Sokoto,Illela,Exact,11/07/2017,24/07/2017,Confirmed,Rift Valley fever,,"domestic, cattle",63,,,,,,,,
229480,OIE,-25.8,28.1,Africa,South Africa,Gauteng,HPAI_H5N8_2017_005,Exact,11/07/2017,24/07/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"wild, duck",,1,1,,,,,,
229474,OIE,50.849988,55.883605,Europe,Russian Federation,Orenburgskaya Oblast,Akoba,Exact,11/07/2017,24/07/2017,Confirmed,Lumpy skin disease,,"domestic, cattle",419,2,0,0,0,,,,
229409,OIE,56.705,41.773,Europe,Russian Federation,Ivanovskaya Oblast,Gridinskoe ,Exact,11/07/2017,24/07/2017,Confirmed,African swine fever,,"wild, wild boar",,2,2,,,,,,
229387,OIE,52.102597,23.222235,Europe,Poland,Lubeiskie,Las Szadek ,Exact,11/07/2017,24/07/2017,Confirmed,African swine fever,,"wild, wild boar",,1,1,,,,0,,
229350,OIE,23.762298,120.262057,Asia,Taiwan (Province of China),Taiwan Sheng,Mailiao Township,Exact,11/07/2017,17/07/2017,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, chicken",22000,3172,3172,18828,,,0,,
229349,OIE,23.762332,120.261465,Asia,Taiwan (Province of China),Taiwan Sheng,Mailiao Township,Exact,11/07/2017,17/07/2017,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, chicken",18000,515,515,17485,,,0,,
229343,OIE,52.154141,23.454616,Europe,Poland,Lubeiskie,Bohukaly ,Exact,11/07/2017,19/07/2017,Confirmed,African swine fever,,"domestic, swine",28,1,1,27,,,,,
229316,OIE,49.2386,17.694,Europe,Czech Republic,Jihomoravsky,Kostelec,Exact,11/07/2017,18/07/2017,Confirmed,African swine fever,,"wild, wild boar",,1,1,,,,,,
229315,OIE,49.2387,17.6931,Europe,Czech Republic,Jihomoravsky,Priluky,Exact,11/07/2017,18/07/2017,Confirmed,African swine fever,,"wild, wild boar",,1,1,,,,,,
229314,OIE,49.2384,17.6925,Europe,Czech Republic,Jihomoravsky,Luzkovice,Exact,11/07/2017,18/07/2017,Confirmed,African swine fever,,"wild, wild boar",,1,1,,,,,,
229313,OIE,49.2377,17.6938,Europe,Czech Republic,Jihomoravsky,Luzkovice,Exact,11/07/2017,18/07/2017,Confirmed,African swine fever,,"wild, wild boar",,1,1,,,,,,
229309,OIE,56.197,39.6575,Europe,Russian Federation,Vladimirskaya Oblast,Gorbatovka ,Exact,11/07/2017,14/07/2017,Confirmed,African swine fever,,"domestic, swine",60,18,18,,,,,,
229308,OIE,56.07115,39.89497,Europe,Russian Federation,Vladimirskaya Oblast,Koroedovo ,Exact,11/07/2017,14/07/2017,Confirmed,African swine fever,,"domestic, swine",250,17,17,,,,,,
229278,OIE,42.224104,21.46223,Europe,The former Yugoslav Republic of Macedonia,Skopje,Brest,Exact,11/07/2017,18/07/2017,Confirmed,Equine infectious anaemia,,"domestic, horse",10,3,1,5,,,,,
228842,National authorities,24.8,49.38,Asia,Saudi Arabia,Eastern Province,Haweiyah,Unknown,,11/07/2017,Confirmed,MERS-CoV ,,,,,,,,Female,76,1,
229633,OIE,52.289861,23.068028,Europe,Poland,Podlaskie,Wajkow ,Exact,10/07/2017,26/07/2017,Confirmed,African swine fever,,"wild, wild boar",,1,1,,,,,,
229473,OIE,52.445971,53.545054,Europe,Russian Federation,Orenburgskaya Oblast,Myasnikov A.I,Centroid Admin1,10/07/2017,24/07/2017,Confirmed,Lumpy skin disease,,"domestic, cattle",108,1,0,0,0,,0,,
229339,National authorities,58.554566,22.977929,Europe,Estonia,Saare maakond,Orissaare vald,Centroid Admin2,10/07/2017,11/07/2017,Confirmed,African swine fever,,"domestic, swine",3200,,,,,,0,,
229307,OIE,48.69699,43.512075,Europe,Russian Federation,Volgogradskaya Oblast,Kalach-na-Donu ,Exact,10/07/2017,14/07/2017,Confirmed,African swine fever,,"domestic, swine",26,9,7,,,,,,
229266,OIE,53.313333,22.398333,Europe,Poland,Podlaskie,Siestrzanki,Exact,10/07/2017,13/07/2017,Confirmed,African swine fever,,"wild, wild boar",,1,1,,,,,,
228862,OIE,49.2317,17.7821,Europe,Czech Republic,Jihomoravsky,Priluky,Exact,10/07/2017,11/07/2017,Confirmed,African swine fever,,"wild, wild boar",,1,1,,,,,,
228861,OIE,49.2767,17.8159,Europe,Czech Republic,Jihomoravsky,Kostelec,Exact,10/07/2017,11/07/2017,Confirmed,African swine fever,,"wild, wild boar",,1,1,,,,,,
228860,OIE,49.3555,17.8046,Europe,Czech Republic,Jihomoravsky,Hvozdná,Exact,10/07/2017,11/07/2017,Confirmed,African swine fever,,"wild, wild boar",,1,1,,,,,,
229348,OIE,23.786959,120.250094,Asia,Taiwan (Province of China),Taiwan Sheng,Mailiao Township,Exact,09/07/2017,17/07/2017,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, chicken",21000,716,716,20284,,,0,,
229306,OIE,51.82147,46.391072,Europe,Russian Federation,Saratovskaya Oblast,Elshanka ,Exact,09/07/2017,14/07/2017,Confirmed,African swine fever,,"domestic, swine",2,1,,,,,,,
